date,equity,cash,invested,open_positions,drawdown,strategy_id
2024-06-21,2559094.702267111,1600687.1669736465,958407.5352934644,2,0.025811578150426704,1
2024-06-24,2548675.6588173583,1135479.1489834555,1413196.509833903,3,0.029777868060098474,1
2024-06-25,2531536.237310366,2045202.0604373503,486334.17687301536,1,0.0363024511380595,1
2024-06-26,2579982.2091757962,1124805.5199059034,1455176.6892698926,3,0.017860185271641238,1
2024-06-27,2581864.4451545924,1607531.68141237,974332.7637422223,2,0.017143661378989875,1
2024-06-28,2574070.498719712,1138184.439129523,1435886.0595901888,3,0.020110637306316827,1
2024-07-01,2580614.0361019988,1138184.439129523,1442429.5969724755,3,0.017619663310662614,1
2024-07-02,2605226.1609908147,1138184.439129523,1467041.7218612917,3,0.008250394138029412,1
2024-07-03,2611595.0848992164,1652944.1883287197,958650.8965704968,2,0.00582589147085211,1
2024-07-05,2638298.579139527,1178192.3269917502,1460106.2521477765,3,0.0,1
2024-07-08,2657687.021382422,1178192.3269917502,1479494.694390672,3,0.0,1
2024-07-09,2642556.606817837,1651143.9464640971,991412.66035374,2,0.005693076138331397,1
2024-07-10,2702019.6272312496,1170763.7087200484,1531255.918511201,3,0.0,1
2024-07-11,2686601.874091191,1644017.8773948438,1042583.9966963475,2,0.005706010787144758,1
2024-07-12,2693852.742557047,1155630.8193201786,1538221.9232368683,3,0.0030225112326705155,1
2024-07-15,2675082.3531831913,1155630.8193201786,1519451.5338630127,3,0.009969311020757037,1
2024-07-16,2688495.9495366723,1669191.9866721903,1019303.962864482,2,0.00500502570680248,1
2024-07-17,2628320.8836135473,1685185.868164123,943135.0154494245,2,0.027275428673781,1
2024-07-18,2650022.806822433,1680485.4587792365,969537.3480431968,2,0.01924368716081364,1
2024-07-19,2636865.4513762263,1198747.9691511604,1438117.4822250658,3,0.02411313937115497,1
2024-07-22,2663033.0412013438,1198747.9691511604,1464285.072050183,3,0.014428683506586978,1
2024-07-23,2643234.8405257044,1198747.9691511604,1444486.8713745438,3,0.02175586961438238,1
2024-07-24,2649725.0711344364,1665379.1211575065,984345.9499769299,2,0.01935387721457791,1
2024-07-25,2635763.8169314675,1183695.7557590555,1452068.0611724122,3,0.024520847158935773,1
2024-07-26,2642546.583990347,2642546.583990347,0.0,0,0.0220105889096906,1
2024-07-29,2639320.725353678,1201411.3367923894,1437909.3885612888,3,0.023204458341340294,1
2024-07-30,2614692.34224747,1201411.3367923894,1413281.0054550804,3,0.032319263747637446,1
2024-07-31,2689587.7320086304,1201411.3367923894,1488176.3952162408,3,0.00460096407047868,1
2024-08-01,2663280.94683592,1201411.3367923894,1461869.610043531,3,0.014336935233525586,1
2024-08-02,2648036.430871645,2648036.430871645,0.0,0,0.01997883206160164,1
2024-08-05,2620411.289196061,1203907.2490008646,1416504.0401951966,3,0.03020271844539205,1
2024-08-06,2623552.7079149187,2144280.5758824567,479272.13203246193,1,0.02904009968156142,1
2024-08-07,2611553.148483185,1190429.3922895598,1421123.7561936253,3,0.033481059070161225,1
2024-08-08,2664192.787125674,1190429.3922895598,1473763.3948361143,3,0.013999469035810279,1
2024-08-09,2667664.798216286,1190429.3922895598,1477235.4059267265,3,0.012714500171920197,1
2024-08-12,2653382.3839768544,2139865.6587787042,513516.7251981504,1,0.018000329370010396,1
2024-08-13,2666294.537910095,1175169.2302124435,1491125.3076976514,3,0.013221624654800163,1
2024-08-14,2651012.2923805537,1649825.6747039745,1001186.6176765792,2,0.01887748495112264,1
2024-08-15,2691382.7050031414,1167908.3102885701,1523474.394714571,3,0.003936656166708818,1
2024-08-16,2685518.5701855887,1167908.3102885701,1517610.2598970188,3,0.006106934560860126,1
2024-08-19,2693232.2942333333,1167908.3102885701,1525323.983944763,3,0.003252135147116091,1
2024-08-20,2682982.414471668,1671266.6085824436,1011715.8058892249,2,0.007045549398576635,1
2024-08-21,2701278.2506640498,1183537.5182001432,1517740.7324639065,3,0.0002743786757609575,1
2024-08-22,2692762.7163361963,1183537.5182001432,1509225.198136053,3,0.0034259228918106796,1
2024-08-23,2720680.4899027147,1183537.5182001432,1537142.9717025715,3,0.0,1
2024-08-26,2720937.3310241317,1183537.5182001432,1537399.8128239885,3,0.0,1
2024-08-27,2705926.9806752224,2187866.3491319744,518060.6315432478,1,0.005516610095264359,1
2024-08-28,2681861.3107569795,1204066.1588608525,1477795.151896127,3,0.014361234939742045,1
2024-08-29,2699862.995564539,1204066.1588608525,1495796.8367036867,3,0.00774524838161583,1
2024-08-30,2754887.236542503,1204066.1588608525,1550821.0776816504,3,0.0,1
2024-09-03,2731012.363214465,2235033.3967066566,495978.9665078084,1,0.008666370445710865,1
2024-09-04,2723852.583547626,1242112.8553353832,1481739.728212243,3,0.011265307916496247,1
2024-09-05,2712238.547042392,1242112.8553353832,1470125.691707009,3,0.015481101706956454,1
2024-09-06,2706838.422576675,1723442.149224225,983396.2733524505,2,0.0174412997121911,1
2024-09-09,2721699.78453893,1231376.3665585727,1490323.417980357,3,0.01204675514966801,1
2024-09-10,2734359.7756922506,1231376.3665585727,1502983.4091336776,3,0.007451288959476655,1
2024-09-11,2805859.7311281986,1231376.3665585727,1574483.3645696258,3,0.0,1
2024-09-12,2815881.113880597,1231376.3665585727,1584504.7473220245,3,0.0,1
2024-09-13,2823667.313030605,1231376.3665585727,1592290.9464720322,3,0.0,1
2024-09-16,2846131.971349525,1231376.3665585727,1614755.604790952,3,0.0,1
2024-09-17,2855379.0527369007,1755836.9564065426,1099542.0963303582,2,0.0,1
2024-09-18,2841961.095676873,1798402.3650457058,1043558.7306311673,2,0.004699185926704429,1
2024-09-19,2852541.4177191183,1281773.1495056113,1570768.2682135073,3,0.0009937857515143415,1
2024-09-20,2872497.0824221103,1808538.5718263732,1063958.510595737,2,0.0,1
2024-09-23,2878052.4583230074,1808538.5718263732,1069513.8864966345,2,0.0,1
2024-09-24,2886108.8195292954,1808538.5718263732,1077570.2477029222,2,0.0,1
2024-09-25,2879323.7731169485,1808538.5718263732,1070785.2012905753,2,0.002350932288635423,1
2024-09-26,2865411.9251300986,2342373.867256883,523038.0578732156,1,0.007171210683099732,1
2024-09-27,2865842.3697644128,2342373.867256883,523468.50250752975,1,0.007022067091769602,1
2024-09-30,2866798.913396222,2342373.867256883,524425.0461393389,1,0.00669063688881374,1
2024-10-01,2879719.5107690822,1300085.0927961352,1579634.4179729472,3,0.0022138142252221982,1
2024-10-02,2880704.6559861926,1300085.0927961352,1580619.5631900576,3,0.0018724739367187752,1
2024-10-03,2898214.555857736,1300085.0927961352,1598129.463061601,3,0.0,1
2024-10-04,2917835.1068861764,1300085.0927961352,1617750.014090041,3,0.0,1
2024-10-07,2912095.8450953215,1300085.0927961352,1612010.7522991863,3,0.0019669589200945695,1
2024-10-08,2906893.77968721,1841149.2128832226,1065744.5668039874,2,0.0037498099783447505,1
2024-10-09,2918319.7425589943,1312716.1335765892,1605603.6089824052,3,0.0,1
2024-10-10,2917554.9637662126,1312716.1335765892,1604838.8301896236,3,0.0002620613435973749,1
2024-10-11,2926652.1706874687,1312716.1335765892,1613936.0371108796,3,0.0,1
2024-10-14,2951842.8845048174,1312716.1335765892,1639126.7509282285,3,0.0,1
2024-10-15,2959873.8596656704,1874513.1481019831,1085360.7115636873,2,0.0,1
2024-10-16,2937305.3270481434,1336449.0231064556,1600856.3039416878,3,0.0076248291946050244,1
2024-10-17,2935248.14556186,1857295.0961021262,1077953.0494597335,2,0.008319852558376275,1
2024-10-18,2950029.9791940944,1323707.5852935133,1626322.3939005812,3,0.003325777022365376,1
2024-10-21,2944666.6067561978,1323707.5852935133,1620959.0214626845,3,0.0051378043898095025,1
2024-10-22,2939976.3924316773,1845695.2536607226,1094281.1387709547,2,0.006722403783869564,1
2024-10-23,2926581.47041046,1311248.2129750294,1615333.2574354308,3,0.0112479081317914,1
2024-10-24,2919402.7029510606,1311248.2129750294,1608154.489976031,3,0.013673270765390388,1
2024-10-25,2910932.02938232,1311248.2129750294,1599683.8164072908,3,0.01653510676596147,1
2024-10-28,2923905.2483476503,1850855.136843632,1073050.1115040183,2,0.012152075738147486,1
2024-10-29,2914800.5042082337,1865196.5472162152,1049603.9569920185,2,0.015228133898424973,1
2024-10-30,2908059.0659828736,1335326.1347620585,1572732.9312208153,3,0.01750574387269651,1
2024-10-31,2895216.0716766207,1849842.846830769,1045373.2248458518,2,0.02184477820833657,1
2024-11-01,2922751.263300142,1323532.6133076313,1599218.6499925104,3,0.012541952166070278,1
2024-11-04,2924119.8848105194,1323532.6133076313,1600587.271502888,3,0.012079560329368084,1
2024-11-05,2935724.499410467,1323532.6133076313,1612191.8861028359,3,0.008158915345781316,1
2024-11-06,2925975.09344445,1323532.6133076313,1602442.4801368183,3,0.011452773945255087,1
2024-11-07,2930347.0265403343,1323532.6133076313,1606814.4132327028,3,0.0099757065757766,1
2024-11-08,2907770.640785697,1323532.6133076313,1584238.0274780658,3,0.01760318897030929,1
2024-11-11,2901717.818561002,2378177.2199633247,523540.5985976775,1,0.01964814848942152,1
2024-11-12,2869082.066356985,1837515.2738302092,1031566.7925267755,2,0.03067421032561868,1
2024-11-13,2865160.71682108,1826568.2529867839,1038592.4638342963,2,0.03199904703212203,1
2024-11-14,2861168.197868655,1305721.6672332857,1555446.5306353692,3,0.033347928485089114,1
2024-11-15,2841690.8624930917,2320513.5742559913,521177.28823710035,1,0.039928389781423976,1
2024-11-18,2853861.037602335,1287353.3924853806,1566507.6451169546,3,0.035816668915515805,1
2024-11-19,2866937.5638219537,1287353.3924853806,1579584.171336573,3,0.03139873530090712,1
2024-11-20,2832003.3045246936,1808074.9327724867,1023928.3717522067,2,0.043201352896646845,1
2024-11-21,2849513.5443609613,1293255.9059219165,1556257.6384390448,3,0.03728547922551496,1
2024-11-22,2874089.8136357944,1293255.9059219165,1580833.907713878,3,0.028982331713137816,1
2024-11-25,2907075.513344094,1293255.9059219165,1613819.6074221777,3,0.017838039330344998,1
2024-11-26,2910231.7664143466,1293255.9059219165,1616975.8604924302,3,0.016771692175061494,1
2024-11-27,2899140.566511958,1795906.6960166611,1103233.8704952968,2,0.02051887885538899,1
2024-11-29,2914233.3561860034,1268883.0436183475,1645350.3125676557,3,0.015419746125540054,1
2024-12-02,2909642.1846510293,1268883.0436183475,1640759.1410326816,3,0.01697088369175131,1
2024-12-03,2901429.2150481082,1808430.376774518,1092998.8382735904,2,0.019745653831397984,1
2024-12-04,2916504.0870366828,1826349.3214488062,1090154.7655878766,2,0.014652574631638682,1
2024-12-05,2912320.7398749604,1296169.221201383,1616151.5186735773,3,0.01606592782169486,1
2024-12-06,2900284.7043027356,1296169.221201383,1604115.4831013526,3,0.020132329345165283,1
2024-12-09,2921551.3951305496,1296169.221201383,1625382.1739291665,3,0.012947330309356343,1
2024-12-10,2942336.2947270335,1823564.6061655567,1118771.6885614768,2,0.005925105518049982,1
2024-12-11,2956836.9128860766,1288688.5678861048,1668148.3449999718,3,0.001026039258286791,1
2024-12-12,2962081.127992429,1288688.5678861048,1673392.560106324,3,0.0,1
2024-12-13,2945279.72414958,1874311.4407215568,1070968.2834280236,2,0.005672161941842556,1
2024-12-16,2934024.849538341,2403045.2829862693,530979.566552072,1,0.009471812972625436,1
2024-12-17,2907661.012398023,1336315.0179605149,1571345.9944375085,3,0.018372256951412164,1
2024-12-18,2887187.8719216296,2887187.8719216296,0.0,0,0.02528399893002209,1
2024-12-19,2870150.6838886356,1312635.4183464455,1557515.26554219,3,0.031035761726789617,1
2024-12-20,2897226.6501651993,1312635.4183464455,1584591.2318187538,3,0.021894902612334968,1
2024-12-23,2921825.069331945,1312635.4183464455,1609189.6509854991,3,0.01359046458250377,1
2024-12-24,2929966.374157593,1312635.4183464455,1617330.9558111476,3,0.010841956194698056,1
2024-12-26,2917091.286320986,1312635.4183464455,1604455.8679745405,3,0.01518859198226444,1
2024-12-27,2910370.8128776373,1312635.4183464455,1597735.3945311916,3,0.017457427018495786,1
2024-12-30,2891427.575917528,2373354.9484302667,518072.62748726114,1,0.023852672841134088,1
2024-12-31,2885425.1306784055,1322111.8736326569,1563313.2570457486,3,0.0258791012135368,1
2025-01-02,2872848.9689282654,1322111.8736326569,1550737.0952956085,3,0.030124819411898138,1
2025-01-03,2918491.6810055077,1322111.8736326569,1596379.8073728508,3,0.014715818069596286,1
2025-01-06,2953365.5321394126,1322111.8736326569,1631253.6585067557,3,0.0029423893122479403,1
2025-01-07,2937983.5938731856,1322111.8736326569,1615871.7202405287,3,0.008135338999163584,1
2025-01-08,2918050.149464907,2394950.7091347,523099.44033020746,1,0.014864879328056763,1
2025-01-10,2882851.048769989,1333395.8654909194,1549455.1832790694,3,0.026748112492158013,1
2025-01-13,2892638.1685178643,1847188.409814509,1045449.7587033554,2,0.023443976202512044,1
2025-01-14,2914321.886559028,1321033.288857781,1593288.597701247,3,0.016123542661294298,1
2025-01-15,2932992.515376752,1860372.6077625174,1072619.9076142344,2,0.009820329477400936,1
2025-01-16,2943568.959010869,1326877.2510017562,1616691.7080091126,3,0.006249717067711374,1
2025-01-17,2963370.932675995,1326877.2510017562,1636493.6816742388,3,0.0,1
2025-01-21,2987938.5630945093,1326877.2510017562,1661061.3120927531,3,0.0,1
2025-01-22,2991908.754752187,1326877.2510017562,1665031.5037504307,3,0.0,1
2025-01-23,2996106.5040488397,1326877.2510017562,1669229.2530470835,3,0.0,1
2025-01-24,2996947.570169432,1326877.2510017562,1670070.3191676757,3,0.0,1
2025-01-27,2978922.326367343,1857801.3766980278,1121120.9496693148,2,0.006014534248615563,1
2025-01-28,3015679.767287664,1315951.6375882097,1699728.1296994546,3,0.0,1
2025-01-29,3020738.9612496644,1315951.6375882097,1704787.3236614545,3,0.0,1
2025-01-30,3044764.993700478,1315951.6375882097,1728813.3561122688,3,0.0,1
2025-01-31,3028341.2116977875,1315951.6375882097,1712389.5741095778,3,0.005394104975809626,1
2025-02-03,3030101.079889223,1315951.6375882097,1714149.4423010133,3,0.0048161069381690924,1
2025-02-04,3034997.791312615,1315951.6375882097,1719046.1537244052,3,0.003207867407852933,1
2025-02-05,3050217.0436333427,1315951.6375882097,1734265.4060451328,3,0.0,1
2025-02-06,3053783.5787633536,1315951.6375882097,1737831.9411751442,3,0.0,1
2025-02-07,3064780.91518615,1873570.4483729205,1191210.4668132295,2,0.0,1
2025-02-10,3064861.5616897675,1316103.4997977787,1748758.0618919889,3,0.0,1
2025-02-11,3068724.4361121254,1316103.4997977787,1752620.9363143467,3,0.0,1
2025-02-12,3078231.034651959,1316103.4997977787,1762127.5348541802,3,0.0,1
2025-02-13,3086614.0917650526,1316103.4997977787,1770510.5919672742,3,0.0,1
2025-02-14,3100149.2718683816,2527186.2514440645,572963.0204243172,1,0.0,1
2025-02-18,3129832.050967189,1466388.635600056,1663443.415367133,3,0.0,1
2025-02-19,3139434.2399353515,1466388.635600056,1673045.6043352953,3,0.0,1
2025-02-20,3157508.3722024336,1466388.635600056,1691119.7366023776,3,0.0,1
2025-02-21,3188200.1863723285,1466388.635600056,1721811.5507722723,3,0.0,1
2025-02-24,3212569.6089733243,1466388.635600056,1746180.9733732683,3,0.0,1
2025-02-25,3230869.105358957,1466388.635600056,1764480.4697589008,3,0.0,1
2025-02-26,3204876.973008375,2096889.0005922015,1107987.9724161737,2,0.008044935125186359,1
2025-02-27,3202908.008147613,1513939.3424783198,1688968.6656692931,3,0.008654357790281684,1
2025-02-28,3242481.8498623134,1513939.3424783198,1728542.5073839936,3,0.0,1
2025-03-03,3255168.2544387467,1513939.3424783198,1741228.9119604272,3,0.0,1
2025-03-04,3248358.8522076374,1513939.3424783198,1734419.5097293174,3,0.0020918741210455187,1
2025-03-05,3268851.8829365633,1513939.3424783198,1754912.5404582438,3,0.0,1
2025-03-06,3263524.6663337527,2074230.6929850816,1189293.9733486709,2,0.00162969042146534,1
2025-03-07,3333056.475908707,2077576.4777494995,1255479.9981592076,2,0.0,1
2025-03-10,3329013.2482444597,2093770.0454532157,1235243.2027912438,2,0.0012130690534263543,1
2025-03-11,3354311.479582149,1488240.675288647,1866070.8042935021,3,0.0,1
2025-03-12,3365087.364617537,1488240.675288647,1876846.6893288896,3,0.0,1
2025-03-13,3355074.4446368697,2094500.4731314518,1260573.971505418,2,0.002975530467930391,1
2025-03-14,3386557.57937549,1484230.7133497638,1902326.8660257263,3,0.0,1
2025-03-17,3429137.4330011047,1484230.7133497638,1944906.7196513412,3,0.0,1
2025-03-18,3408431.3127289796,2071095.0506351865,1337336.2620937931,2,0.006038288250816352,1
2025-03-19,3430828.012183153,1451119.9672874815,1979708.0448956715,3,0.0,1
2025-03-20,3443027.1235210886,1451119.9672874815,1991907.1562336069,3,0.0,1
2025-03-21,3435700.592899156,1451119.9672874815,1984580.6256116745,3,0.002127932879727122,1
2025-03-24,3453090.081670707,1451119.9672874815,2001970.1143832258,3,0.0,1
2025-03-25,3451115.25810243,2150795.0768508343,1300320.1812515955,2,0.0005719003911191286,1
2025-03-26,3422291.459643791,1523056.0164232082,1899235.4432205828,3,0.008919148153822515,1
2025-03-27,3406106.529867101,2145197.941513624,1260908.588353477,2,0.013606234037449167,1
2025-03-28,3381586.887034893,2165850.3632489247,1215736.5237859685,2,0.02070701688767375,1
2025-03-31,3379967.5871153013,2150484.681696912,1229482.9054183895,2,0.021175959162938195,1
2025-04-01,3372765.7540134937,1535686.994940367,1837078.7590731266,3,0.023261578979239993,1
2025-04-02,3404714.872074046,1535686.994940367,1869027.877133679,3,0.014009252134324733,1
2025-04-03,3354198.0813607625,3354198.0813607625,0.0,0,0.028638696926811057,1
2025-04-04,3252665.124020771,1523867.0191296404,1728798.1048911305,3,0.05804220362330207,1
2025-04-07,3320381.989440063,2114453.8418762158,1205928.1475638472,2,0.03843169135235417,1
2025-04-08,3295627.4873693665,3295627.4873693665,0.0,0,0.045600488425472985,1
2025-04-09,3295627.4873693665,3295627.4873693665,0.0,0,0.045600488425472985,1
2025-04-10,3211740.898176172,1497257.440831237,1714483.4573449348,3,0.06989368298719952,1
2025-04-11,3275851.2993287705,2657805.5775305093,618045.7217982614,1,0.051327587218976706,1
2025-04-14,3282559.0375742894,2657805.5775305093,624753.4600437799,1,0.049385055142815666,1
2025-04-15,3255326.2831935254,1463646.3727880414,1791679.910405484,3,0.057271543400193525,1
2025-04-16,3234895.0762193757,2647190.2740974356,587704.80212194,1,0.06318833285280591,1
2025-04-17,3256825.9924710514,1470370.6990569578,1786455.2934140936,3,0.05683723405926825,1
2025-04-21,3237070.4467320307,2630921.782975986,606148.6637560447,1,0.06255835493123298,1
2025-04-22,3278749.394235618,1453310.8318500589,1825438.562385559,3,0.050488311428799434,1
2025-04-23,3324830.7007695036,1453310.8318500589,1871519.8689194445,3,0.03714336373152125,1
2025-04-24,3407822.9619698594,1453310.8318500589,1954512.1301198006,3,0.013109162700715321,1
2025-04-25,3395160.311793722,2097456.0277184676,1297704.2840752548,2,0.01677621159797741,1
2025-04-28,3403390.5665287953,1479894.867127609,1923495.6994011863,3,0.014392765310618746,1
2025-04-29,3406112.192095192,1479894.867127609,1926217.3249675832,3,0.013604594280606097,1
2025-04-30,3392439.9795815656,2089740.3372944081,1302699.6422871572,2,0.01756400807817825,1
2025-05-01,3401511.8742730506,1472673.990309934,1928837.8839631164,3,0.014936826488089026,1
2025-05-02,3455710.3668241464,2143678.0823868057,1312032.2844373407,2,0.0,1
2025-05-05,3422044.7844427726,1515103.1967213056,1906941.587721467,3,0.00974201504401914,1
2025-05-06,3409512.5577724413,2123563.6860455098,1285948.8717269315,2,0.013368541963243752,1
2025-05-07,3418446.725917945,1503391.9301160702,1915054.795801875,3,0.010783207199290575,1
2025-05-08,3460352.936268245,1503391.9301160702,1956961.0061521744,3,0.0,1
2025-05-09,3479586.2268760195,1503391.9301160702,1976194.296759949,3,0.0,1
2025-05-12,3616501.035789679,1503391.9301160702,2113109.1056736084,3,0.0,1
2025-05-13,3629632.9852988487,1503391.9301160702,2126241.0551827787,3,0.0,1
2025-05-14,3620847.0400915258,1503391.9301160702,2117455.109975456,3,0.0024206153192096224,1
2025-05-15,3605833.9425823325,1503391.9301160702,2102442.0124662626,3,0.006556873053807304,1
2025-05-16,3604379.2470424753,1503391.9301160702,2100987.316926405,3,0.006957656148337587,1
2025-05-19,3587829.3937825267,2150859.3310428243,1436970.0627397024,2,0.011517305382015107,1
2025-05-20,3586000.3239168962,2176577.2258752855,1409423.0980416106,2,0.012021232328083423,1
2025-05-21,3565575.9735360625,2270850.34408172,1294725.6294543426,2,0.017648344067358095,1
2025-05-22,3547646.2980537494,1622291.503209644,1925354.7948441054,3,0.02258814805165457,1
2025-05-23,3543204.038668018,1622291.503209644,1920912.5354583738,3,0.023812034710091957,1
2025-05-27,3603396.9444287163,1622291.503209644,1981105.4412190723,3,0.007228290291717256,1
2025-05-28,3591191.761719893,1622291.503209644,1968900.2585102492,3,0.010590939561838488,1
2025-05-29,3577671.0497256266,1622291.503209644,1955379.5465159824,3,0.014316030238782886,1
2025-05-30,3570992.668363534,2264565.469760108,1306427.198603426,2,0.016155990749705675,1
2025-06-02,3570532.785433541,2257017.257661866,1313515.527771675,2,0.016282693072462696,1
2025-06-03,3599064.829558391,1607556.7997151548,1991508.0298432363,3,0.008421831040292007,1
2025-06-04,3612192.730506615,1607556.7997151548,2004635.9307914597,3,0.004804963714753648,1
2025-06-05,3617784.4098960236,1607556.7997151548,2010227.610180869,3,0.0032644004093018725,1
2025-06-06,3642506.8647055333,1607556.7997151548,2034950.0649903785,3,0.0,1
2025-06-09,3636881.2079567895,1607556.7997151548,2029324.4082416347,3,0.0015444464369454294,1
2025-06-10,3602265.681222929,2282076.9696078957,1320188.7116150334,2,0.011047661672933393,1
2025-06-11,3586768.373916644,2263097.907223169,1323670.466693475,2,0.01530223356034639,1
2025-06-12,3566404.3036085675,2282266.7786766207,1284137.5249319468,2,0.020892908077777383,1
2025-06-13,3526255.093563616,2267822.327896191,1258432.765667425,2,0.03191531971246277,1
2025-06-16,3594680.4759857547,1626415.740832834,1968264.7351529207,3,0.013130075109314826,1
2025-06-17,3555751.3261294244,1626415.740832834,1929335.5852965903,3,0.023817536053737084,1
2025-06-18,3562152.259254164,1626415.740832834,1935736.5184213303,3,0.022060248185109516,1
2025-06-20,3593630.90504336,1626415.740832834,1967215.1642105258,3,0.013418220329455612,1
2025-06-23,3608165.5401421604,1626415.740832834,1981749.7993093263,3,0.00942793681355192,1
2025-06-24,3632682.0904004774,1626415.740832834,2006266.3495676434,3,0.002697256222151307,1
2025-06-25,3637583.9732327885,1626415.740832834,2011168.2323999545,3,0.0013515119272514346,1
2025-06-26,3627843.9118840075,1626415.740832834,2001428.1710511735,3,0.0040255113761360406,1
2025-06-27,3653373.8544710935,1626415.740832834,2026958.1136382595,3,0.0,1
2025-06-30,3693792.5630031833,1626415.740832834,2067376.8221703495,3,0.0,1
2025-07-01,3732227.607598118,1626415.740832834,2105811.866765284,3,0.0,1
2025-07-02,3738445.786523624,1626415.740832834,2112030.04569079,3,0.0,1
2025-07-03,3744645.773872489,2344038.225152953,1400607.5487195363,2,0.0,1
2025-07-07,3722639.0840861257,1662907.563345532,2059731.5207405938,3,0.005876841526616652,1
2025-07-08,3714836.3014151575,2350857.6483385055,1363978.653076652,2,0.007960558690309559,1
2025-07-09,3722503.7929345015,1675149.1671401716,2047354.6257943297,3,0.005912970752127951,1
2025-07-10,3745149.6835517157,1675149.1671401716,2070000.5164115438,3,0.0,1
2025-07-11,3722401.8295636554,2363300.983152202,1359100.8464114536,2,0.006073950552087765,1
2025-07-14,3743384.8490792485,1686216.373607987,2057168.4754712617,3,0.00047123202584349296,1
2025-07-15,3703233.4052994614,2352972.076682388,1350261.3286170738,2,0.01119215032615276,1
2025-07-16,3729993.34931497,1679374.099063674,2050619.2502512957,3,0.004046923492353502,1
2025-07-17,3736643.8282307377,1679374.099063674,2057269.7291670635,3,0.002271165651491783,1
2025-07-18,3718911.455635052,1679374.099063674,2039537.356571378,3,0.007005922361901559,1
2025-07-21,3724434.037784824,2336607.5200313358,1387826.5177534884,2,0.005531326520238262,1
2025-07-22,3750038.101097127,1659153.2628851307,2090884.8382119962,3,0.0,1
2025-07-23,3765241.9012965932,1659153.2628851307,2106088.638411463,3,0.0,1
2025-07-24,3782655.080223023,1659153.2628851307,2123501.8173378925,3,0.0,1
2025-07-25,3792586.16255817,2357968.9040365303,1434617.2585216397,2,0.0,1
2025-07-28,3814796.788003308,2412603.0320122116,1402193.7559910961,2,0.0,1
2025-07-29,3813712.0077310093,1759936.5016672984,2053775.506063711,3,0.00028436122094626027,1
2025-07-30,3832685.7561130486,1759936.5016672984,2072749.25444575,3,0.0,1
2025-07-31,3813723.2277843794,3151139.6103068013,662583.6174775781,1,0.004947582331378054,1
2025-08-01,3783185.9367271895,1804961.2791220723,1978224.657605117,3,0.012915178163747985,1
2025-08-04,3811549.697464859,1804961.2791220723,2006588.4183427868,3,0.005514686043456077,1
2025-08-05,3816092.5571142123,1804961.2791220723,2011131.27799214,3,0.004329391986382017,1
2025-08-06,3825288.619660111,1804961.2791220723,2020327.340538039,3,0.0019300138137177646,1
2025-08-07,3833049.917517387,1804961.2791220723,2028088.6383953146,3,0.0,1
2025-08-08,3865584.201651982,1804961.2791220723,2060622.92252991,3,0.0,1
2025-08-11,3864522.234169643,1804961.2791220723,2059560.9550475706,3,0.00027472367097456746,1
2025-08-12,3914243.258881395,1804961.2791220723,2109281.979759323,3,0.0,1
2025-08-13,3909677.6439314964,2465116.620325747,1444561.0236057495,2,0.00116641063110716,1
2025-08-14,3901695.108508491,1753967.5606081912,2147727.5479003,3,0.003205766617706393,1
2025-08-15,3898239.7379922727,1753967.5606081912,2144272.1773840813,3,0.004088535083457219,1
2025-08-18,3916052.0789643982,1753967.5606081912,2162084.518356207,3,0.0,1
2025-08-19,3888848.505412899,2446096.1666251803,1442752.3387877187,2,0.006946683293010057,1
2025-08-20,3887498.5517745856,2427128.103513414,1460370.4482611713,2,0.0072914063996216355,1
2025-08-21,3885362.3809477934,1720013.2998060072,2165349.081141786,3,0.007836897313357686,1
2025-08-22,3972083.1824199692,1720013.2998060072,2252069.882613962,3,0.0,1
2025-08-25,3948960.5276073827,1720013.2998060072,2228947.2278013756,3,0.005821291687677887,1
2025-08-26,3962187.370517713,1720013.2998060072,2242174.070711706,3,0.002491340550483449,1
2025-08-27,3962581.351649557,1720013.2998060072,2242568.0518435496,3,0.0023921530174560754,1
2025-08-28,3959180.4270184,1720013.2998060072,2239167.1272123926,3,0.0032483598175072678,1
2025-08-29,3962848.7521031536,3225939.506758978,736909.2453441757,1,0.002324833064344235,1
2025-09-02,3956367.5216023913,1827122.4450019933,2129245.076600398,3,0.003956528626372646,1
2025-09-03,3957714.61101423,1827122.4450019933,2130592.166012237,3,0.003617389351092362,1
2025-09-04,3974255.964320381,1827122.4450019933,2147133.519318388,3,0.0,1
2025-09-05,3978186.344500455,1827122.4450019933,2151063.8994984617,3,0.0,1
2025-09-08,4002647.4971622825,1827122.4450019933,2175525.052160289,3,0.0,1
2025-09-09,3991007.656119844,1827122.4450019933,2163885.2111178506,3,0.002908035506671698,1
2025-09-10,4024253.174321406,1827122.4450019933,2197130.7293194127,3,0.0,1
2025-09-11,4067773.0531204534,1827122.4450019933,2240650.60811846,3,0.0,1
2025-09-12,4035050.7915870138,1827122.4450019933,2207928.3465850204,3,0.008044269212201466,1
2025-09-15,4040127.9204337373,2554807.997611724,1485319.9228220135,2,0.0067961344759656685,1
2025-09-16,4028124.420000545,2506727.686722002,1521396.7332785432,2,0.009747012087976015,1
2025-09-17,4031915.0934480145,1774033.8038503365,2257881.289597678,3,0.008815132802193008,1
2025-09-18,4052380.971200034,2583821.6356340577,1468559.3355659766,2,0.0037839087184600535,1
