strategy_id,category,ranking,threshold,exit,sizing,max_positions,strike,expiry,iv_filter,total_return,annualized_return,max_drawdown,sharpe_ratio,win_rate,avg_win,avg_loss,profit_factor,total_trades,trades_per_year,worst_single_trade,longest_losing_streak,years_profitable,pct_total_loss,avg_theta_cost,options_vs_stock_mult,avg_premium_per_trade,year_2018,year_2019,year_2020,year_2021,year_2022,year_2023,year_2024,year_2025,consistency_score,sharpe_norm,dd_norm,return_norm,weighted_score
84,IV Filter,WP,90,EC,SH,3,D40,XS,IH,-0.1321134495233498,-0.017555852698603713,0.5814230080605786,0.11846861407917084,0.5432372505543237,0.22695425281523465,-0.24984077488378434,0.9765845927477422,451,56.375,-0.5,9,5,0.0,0.155138300670932,0.2472663915519153,1070.4128531637903,0.02189168576541478,-0.13215605875349268,0.15746440068503986,0.1801599345736271,-0.3936678940719973,0.4968570958146201,0.03175872107609612,-0.2461338361326345,0.625,0.4898705137832163,0.7257405832984741,0.0007995293594804145,0.5177356745094209
50,OTM Preferred,CW,90,EM,SH,3,D40,XS,IL,16.944686426349513,0.43463685760941817,0.643687197132813,0.8133411430463323,0.6370757180156658,0.3546304917358197,-0.32033450947011877,1.9550080546249051,383,47.875,-1.0,10,4,0.018276762402088774,0.16915696144470546,1.7178380343581623,4130.596447162329,-0.06718778769619038,-0.06672829452382012,0.09186960076946105,-0.025911121454785357,-0.0014883665405097668,2.513897723446019,2.4902302566365413,0.6335226651159926,0.5,0.7451792635127842,0.6160498203340445,0.01692884953476769,0.5120441073752201
49,OTM Preferred,CW,90,EM,SK,3,D40,XS,IL,16.944686426349513,0.43463685760941817,0.643687197132813,0.8133411430463323,0.6370757180156658,0.3546304917358197,-0.32033450947011877,1.9550080546249051,383,47.875,-1.0,10,4,0.018276762402088774,0.16915696144470546,1.7178380343581623,4130.596447162329,-0.06718778769619038,-0.06672829452382012,0.09186960076946105,-0.025911121454785357,-0.0014883665405097668,2.513897723446019,2.4902302566365413,0.6335226651159926,0.5,0.7451792635127842,0.6160498203340445,0.01692884953476769,0.5120441073752201
65,Strike Study,WP,85,EC,SH,3,D40,XB,IL,0.8027340005249388,0.076444036797783,0.631810241771258,0.34075819017374187,0.5412262156448203,0.25063958525343244,-0.2388257857806828,1.0911032629749262,473,59.125,-0.5,9,4,0.0,0.13202809525971732,0.7416128410576457,1617.612833314122,-0.08708466090220723,-0.13295719748934898,0.3214898501120793,0.33880603002854337,0.052846590004013816,1.0772316236467954,-0.347433056454732,-0.09210430621608046,0.5,0.5715437292073111,0.6369734413546609,0.0016825082516898078,0.47053299681051347
112,Aggressive,CR,85,ET,SA,5,D40,XS,IN,6.833100211607966,0.2934263680993341,0.9200847727789828,0.6300664588919092,0.5309859154929577,0.33533271056004404,-0.25164866514017814,1.6739409869138975,710,88.75,-1.0,29,5,0.005633802816901409,0.11543691372272437,1.4472871283701783,1325.5285618426433,0.1956119394073006,-0.500488433086616,-0.4415984576119838,0.014035894483886757,-0.35924510859236436,2.3752796744464044,0.992782036094275,4.047247381402421,0.625,0.6778408258599142,0.12912047288885464,0.00737828896586302,0.44639104438762894
116,Aggressive,CR,85,ET,SH,5,D40,XS,IL,15.87200062132117,0.4236257109412458,0.8218784276896589,0.7124739338054059,0.5272727272727272,0.36256480870080515,-0.23562496287943227,1.3308401760391,770,96.25,-1.0,28,4,0.003896103896103896,0.11642667882418084,1.7261829332150218,5415.66992711025,-0.3003357032070467,-0.4151559447224321,-0.10895673272471751,0.13790734476671362,-0.33522894956118465,22.983574036142794,1.6343481134615372,0.03376457318197357,0.5,0.7081188243581538,0.30213049809449455,0.01591568003447784,0.439843157713609
40,OTM Preferred,WP,90,EM,SH,3,D40,XS,IN,0.44499220365019143,0.04708801334709478,0.7265280179955284,0.29458940595409716,0.5720930232558139,0.24599750351603675,-0.2650929540317685,1.0568888552400506,430,53.75,-1.0,11,4,0.018604651162790697,0.17217626069128644,0.5824731316776078,1432.1687173316207,-0.0432282419805895,0.26674638862221145,-0.18383769001197814,0.5367357653000269,-0.1290236824926133,1.1127642661383859,-0.502827163475148,0.03767049259040833,0.5,0.5545804818716135,0.47010922461715565,0.0013446152024172812,0.43286865767169713
39,OTM Preferred,WP,90,EM,SK,3,D40,XS,IN,0.44499220365019143,0.04708801334709478,0.7265280179955284,0.29458940595409716,0.5720930232558139,0.24599750351603675,-0.2650929540317685,1.0568888552400506,430,53.75,-1.0,11,4,0.018604651162790697,0.17217626069128644,0.5824731316776078,1432.1687173316207,-0.0432282419805895,0.26674638862221145,-0.18383769001197814,0.5367357653000269,-0.1290236824926133,1.1127642661383859,-0.502827163475148,0.03767049259040833,0.5,0.5545804818716135,0.47010922461715565,0.0013446152024172812,0.43286865767169713
47,OTM Preferred,CW,85,ET,SK,3,D40,XS,IN,2.3966389767662295,0.16514821349129538,0.8078017258972684,0.4858035924083738,0.5255623721881391,0.3644683024913524,-0.2862009383257397,1.248374033527933,489,61.125,-1.0,18,4,0.012269938650306749,0.12010240653809107,1.346671817111275,1442.8071447806162,-0.2751833604790659,-0.4549421836421915,-0.0662117254978124,0.25160655623845596,-0.36905288444735584,4.214116320329912,0.8454385277992191,0.24491266561448777,0.5,0.624836036436075,0.32692941032056944,0.0031879778875495163,0.4220730878562651
31,OTM Preferred,WP,85,EM,SK,3,D40,XS,IN,-0.35976269272074,-0.05421456385446166,0.7265280179955284,0.0701530401874636,0.5545023696682464,0.23904916750819408,-0.28204772114099835,0.9172907624811661,422,52.75,-1.0,11,4,0.026066350710900472,0.17521162943977217,0.16105115744547,762.6628524186542,-0.0019751733242990843,-0.4798170513010205,0.009399816675341732,0.46734266722794615,-0.2375724149752062,1.1127642128492106,-0.502827163475148,0.03767049259040833,0.5,0.47211849704844433,0.47010922461715565,0.0005845108807325124,0.41213914581765215
32,OTM Preferred,WP,85,EM,SH,3,D40,XS,IN,-0.35976269272074,-0.05421456385446166,0.7265280179955284,0.0701530401874636,0.5545023696682464,0.23904916750819408,-0.28204772114099835,0.9172907624811661,422,52.75,-1.0,11,4,0.026066350710900472,0.17521162943977217,0.16105115744547,762.6628524186542,-0.0019751733242990843,-0.4798170513010205,0.009399816675341732,0.46734266722794615,-0.2375724149752062,1.1127642128492106,-0.502827163475148,0.03767049259040833,0.5,0.47211849704844433,0.47010922461715565,0.0005845108807325124,0.41213914581765215
33,OTM Preferred,WP,85,EM,SA,3,D40,XS,IN,-0.35976269272074,-0.05421456385446166,0.7265280179955284,0.0701530401874636,0.5545023696682464,0.23904916750819408,-0.28204772114099835,0.9172907624811661,422,52.75,-1.0,11,4,0.026066350710900472,0.17521162943977217,0.16105115744547,762.6628524186542,-0.0019751733242990843,-0.4798170513010205,0.009399816675341732,0.46734266722794615,-0.2375724149752062,1.1127642128492106,-0.502827163475148,0.03767049259040833,0.5,0.47211849704844433,0.47010922461715565,0.0005845108807325124,0.41213914581765215
89,IV Filter,CW,85,EC,SA,3,D40,XS,IL,2.1738040585777667,0.15530729037997926,0.8700762270710823,0.47299092791281927,0.5614406779661016,0.33423002558008186,-0.3051587368135556,1.2485658331102976,472,59.0,-0.5,11,4,0.0,0.13559722763291424,1.3337015010124256,1271.7052541378919,0.08555836237866976,-0.15925947425191356,-0.5731861174107604,0.006280251333782294,-0.2738824817467609,1.9575708686820041,3.167122652687115,-0.09540706835650903,0.5,0.6201284314917169,0.21722048053654608,0.002977506618469779,0.39892282997300893
110,Aggressive,MG,85,EM,SH,4,D40,XS,IN,-0.6929802109465559,-0.13722848899990814,0.9425927146911454,0.14542148116802522,0.5060728744939271,0.3728089212442486,-0.345155276364886,0.7996128660092895,494,61.75,-1.0,22,5,0.03643724696356275,0.13719601285400598,0.49579570097128983,385.64952667973847,0.04131360413048557,-0.6899664964337586,-0.5751071696238554,1.375028596245245,-0.6197854246409955,0.29995435466814846,0.19823589058341717,0.5850684705971096,0.625,0.49977348520778936,0.08946825292273708,0.0002697814186233775,0.3928774890992882
78,IV Filter,WP,85,EC,SH,3,D40,XS,IH,-0.20346072637526225,-0.02803438959261606,0.6564549772586755,0.03937846919056886,0.5276595744680851,0.20567828645425057,-0.21848707245263269,0.9501967949891688,470,58.75,-0.5,9,3,0.0,0.16045380667730447,0.14079772692814305,817.6399128592202,-0.04987124111488117,-0.2397847973620536,0.05087278246771598,-0.030549449343055812,-0.26355272948985253,0.4798586528795037,0.18039802004185024,-0.12750167555122638,0.375,0.4608113624055488,0.5935568341691854,0.0007321406753976752,0.38402402853653395
108,Aggressive,CR,85,EM,SH,4,D40,XS,IN,30.265807058944624,0.53774281129142,0.8844873304453701,0.841724510603243,0.6107784431137725,0.4523683918646311,-0.3757139680693666,1.9119444525114013,501,62.625,-1.0,10,3,0.015968063872255488,0.14610085417774624,2.049647531512887,4223.1508187158,-0.287969355282124,-0.5347485323859197,-0.1904882401538741,-0.0289524982773246,-0.3204118722626331,13.547567124952533,2.3043245657934963,3.008779899733401,0.375,0.7556078267124845,0.19183245336010601,0.02951086849256552,0.3816950776240272
82,IV Filter,WP,90,EC,SH,3,D40,XS,IN,-0.20699793570327318,-0.028574969326943034,0.6918019929656127,0.11201405413813305,0.5032822757111597,0.256854722622236,-0.23938012605037792,0.9652170529814126,457,57.125,-0.5,13,3,0.0,0.15629372633254004,0.2799463689301272,1039.8879616047088,-0.18038048466291745,0.44703991198282766,-0.2914431727281003,0.4584128321302787,-0.3223580948348642,0.9573651639745773,-0.47520609842124373,-0.06523590411931413,0.375,0.4874989915832377,0.5312860300491553,0.0007287997226317469,0.3782412738640353
52,OTM Preferred,WP,85,EC,SH,3,D40,XS,IN,-0.33386353040616423,-0.04951470693749327,0.6918019929656128,0.07773806961906927,0.5096359743040685,0.2587207794348418,-0.2536493282711946,0.9401296533675004,467,58.375,-0.5,13,3,0.0,0.1564081621403734,0.2074160265750598,917.3743629569015,-0.14504100076319504,0.26413158704224426,-0.29144317272810016,0.34438791307806516,-0.3223580948348642,0.9573651639745755,-0.4752060984212435,-0.06523590411931357,0.375,0.47490537420953116,0.5312860300491551,0.0006089730682781855,0.37507489552245554
51,OTM Preferred,WP,85,EC,SK,3,D40,XS,IN,-0.33386353040616423,-0.04951470693749327,0.6918019929656128,0.07773806961906927,0.5096359743040685,0.2587207794348418,-0.2536493282711946,0.9401296533675004,467,58.375,-0.5,13,3,0.0,0.1564081621403734,0.2074160265750598,917.3743629569015,-0.14504100076319504,0.26413158704224426,-0.29144317272810016,0.34438791307806516,-0.3223580948348642,0.9573651639745755,-0.4752060984212435,-0.06523590411931357,0.375,0.47490537420953116,0.5312860300491551,0.0006089730682781855,0.37507489552245554
76,IV Filter,WP,85,EC,SH,3,D40,XS,IN,-0.33386353040616423,-0.04951470693749327,0.6918019929656128,0.07773806961906927,0.5096359743040685,0.2587207794348418,-0.2536493282711946,0.9401296533675004,467,58.375,-0.5,13,3,0.0,0.1564081621403734,0.2074160265750598,917.3743629569015,-0.14504100076319504,0.26413158704224426,-0.29144317272810016,0.34438791307806516,-0.3223580948348642,0.9573651639745755,-0.4752060984212435,-0.06523590411931357,0.375,0.47490537420953116,0.5312860300491551,0.0006089730682781855,0.37507489552245554
41,OTM Preferred,WP,90,EM,SA,3,D40,XS,IL,-0.291221611636565,-0.04211403862420893,0.7134862548126746,0.10042476265073036,0.5243619489559165,0.24772860016911175,-0.2483122415139878,0.9286537168552595,431,53.875,-1.0,15,3,0.0069605568445475635,0.16683700778538701,0.27927712961994133,718.9251269879073,-0.1938894634254057,-0.049754708071252485,-0.35388267638191473,0.13034488316757353,-0.053074059663061224,0.7872359602791983,-0.2232252857329261,0.012709526120619374,0.375,0.48324087603462296,0.49308488647423065,0.0006492490664583364,0.36952458366347063
48,OTM Preferred,CW,85,ET,SH,3,D40,XS,IL,2.6376752334849867,0.17517620809222323,0.8558150212047653,0.5109490900107586,0.5519348268839104,0.3076524794901673,-0.26718795614023627,1.318955913726223,491,61.375,-1.0,9,3,0.008146639511201629,0.1291543492528948,1.1960101084860986,1400.9021330401808,-0.2551673318954454,-0.2778289568278698,-0.39683513498982825,-0.009981913408079635,-0.21922727979239354,6.635463001021835,0.7525861717549989,0.035365249037875524,0.375,0.6340749475839009,0.24234443341505063,0.0034156406221794644,0.3574999696723123
102,Kelly Sizing,WP,90,EC,SF,3,D40,XS,IL,-0.6140351822082941,-0.11219320460087367,0.7477597507357425,-0.12889980359577097,0.4977578475336323,0.23943265867542693,-0.24990083780978803,0.8652345704358759,446,55.75,-0.5,15,3,0.0,0.15864820404045138,-0.18565765614169916,775.9962954564393,-0.11469796841102575,-0.1546236669839658,0.2080894035964891,0.07407777134016236,-0.4556848401271233,0.6247876562791042,-0.4284600317444146,-0.22205241785121999,0.375,0.3989828778407749,0.4327053011415106,0.00034434630513737347,0.33633843163426647
99,Kelly Sizing,WP,90,EC,SK,3,D40,XS,IL,-0.6140351822082941,-0.11219320460087367,0.7477597507357425,-0.12889980359577097,0.4977578475336323,0.23943265867542693,-0.24990083780978803,0.8652345704358759,446,55.75,-0.5,15,3,0.0,0.15864820404045138,-0.18565765614169916,775.9962954564393,-0.11469796841102575,-0.1546236669839658,0.2080894035964891,0.07407777134016236,-0.4556848401271233,0.6247876562791042,-0.4284600317444146,-0.22205241785121999,0.375,0.3989828778407749,0.4327053011415106,0.00034434630513737347,0.33633843163426647
101,Kelly Sizing,WP,90,EC,SA,3,D40,XS,IL,-0.6140351822082941,-0.11219320460087367,0.7477597507357425,-0.12889980359577097,0.4977578475336323,0.23943265867542693,-0.24990083780978803,0.8652345704358759,446,55.75,-0.5,15,3,0.0,0.15864820404045138,-0.18565765614169916,775.9962954564393,-0.11469796841102575,-0.1546236669839658,0.2080894035964891,0.07407777134016236,-0.4556848401271233,0.6247876562791042,-0.4284600317444146,-0.22205241785121999,0.375,0.3989828778407749,0.4327053011415106,0.00034434630513737347,0.33633843163426647
