strategy_id,type,category,config,total_return,annualized_return,max_drawdown,sharpe_ratio,win_rate,avg_win,avg_loss,profit_factor,total_trades,trades_per_year,worst_trade,years_profitable,year_2018,year_2019,year_2020,year_2021,year_2022,year_2023,year_2024,year_2025,consistency,weighted_score
12,DEBIT,DS Tight,CR/T85/SH/P3/W3%/XN/EH,4.011820025902979e+27,2820.0947988186226,0.5347771603755509,2.7114491548532245,0.8488700564971752,1.461423777108929,-0.9042218306227828,1.9891811735657567,708,88.5,-1.0,8,6987.6045833805965,16.317886129194225,1292.5826389354352,332.3374942381339,8838.926470011907,2808.0451797517785,378173.0295050154,6325.072983729031,1.0,0.688573499148796
11,DEBIT,DS Tight,CR/T85/SK/P3/W3%/XN/EH,4.011820025902979e+27,2820.0947988186226,0.5347771603755509,2.7114491548532245,0.8488700564971752,1.461423777108929,-0.9042218306227828,1.9891811735657567,708,88.5,-1.0,8,6987.6045833805965,16.317886129194225,1292.5826389354352,332.3374942381339,8838.926470011907,2808.0451797517785,378173.0295050154,6325.072983729031,1.0,0.688573499148796
36,DEBIT,DS NoIV,WP/T85/SK/P3/W5%/XN/EH,5.395650346005704e+17,163.62867195832985,0.5533107318778018,2.7687014582392226,0.7245841035120147,1.6191602034778234,-0.7780577248672907,1.4582354825508272,541,67.625,-1.0,8,184.10607519671126,3.175071260099477,848.5808586427449,525.2602701474951,284.2646721520334,123.37222754641523,227.88523223905784,150.7343798270715,1.0,0.6882290212695213
52,CREDIT,CS Wide,WP/T85/SK/P3/O5%/W5%/XS,89.82621093654612,0.7570187642042652,0.37770288191982915,2.6920437361557226,0.9251336898395722,0.13556782297433542,-0.5212933373929474,4.5239079443377115,561,70.125,-1.0,7,0.8127747556479819,-0.04325921407365807,0.04521812120980062,1.3517650636133358,1.2665070492409582,1.300594634657497,0.7723280107241364,1.3053184212175988,0.875,0.6870127263333722
57,CREDIT,CS PosCount,WP/T85/SK/P4/O2%/W3%/XS,248166330.59353966,10.203219825479936,0.6429225435776307,3.0220866437188048,0.7966480446927374,0.4548565600623372,-0.5021541640621002,9.942122307776442,895,111.875,-1.0,8,28.102418160792947,1.3048935871413851,5.077170136578752,7.525724624474883,3.52901188373834,28.822591150779985,20.512914630342454,21.50706116851107,1.0,0.6842732665210479
65,SINGLE_LEG,Deep ITM,CW/T85/SH/P3,59514.540590573895,2.9521079428165296,0.34309677990604953,2.032291389440435,0.7341389728096677,0.7095031567926827,-0.40092925131979845,4.435615603581416,331,41.375,-1.0,8,0.768813008597049,0.7377561058918016,5.423122766166918,2.8320283005081213,1.21843256474462,7.932018604524096,10.359967590922647,2.4947149859770086,1.0,0.6836310511193636
64,SINGLE_LEG,Deep ITM,CW/T85/SK/P3,59514.540590573895,2.9521079428165296,0.34309677990604953,2.032291389440435,0.7341389728096677,0.7095031567926827,-0.40092925131979845,4.435615603581416,331,41.375,-1.0,8,0.768813008597049,0.7377561058918016,5.423122766166918,2.8320283005081213,1.21843256474462,7.932018604524096,10.359967590922647,2.4947149859770086,1.0,0.6836310511193636
10,DEBIT,DS Tight,CW/T85/SH/P3/W3%/XB/EH,8.549271546911752e+25,1742.777778250549,0.6399917073170731,2.918269943670345,0.8349928876244666,1.4086350725398074,-0.8873220778806139,1.8137183700113695,703,87.875,-1.0,8,1703.0191210213266,21.302700377811938,3188.3136650912365,278.0089006070599,11820.570381811216,172.68987813959535,238361.02702369864,3152.9290781887307,1.0,0.6750674360271627
9,DEBIT,DS Tight,CW/T85/SK/P3/W3%/XN/EH,1.1217187368551887e+28,3207.0083999393705,0.59085,2.718471999465934,0.8414464534075105,1.469777697967584,-0.892237675964956,1.8245813735490293,719,89.875,-1.0,8,2328.0527222295864,24.11093488733163,4512.523814566038,367.0138225756644,17524.345077881928,2277.57066283626,383961.1165787996,4515.25654769886,1.0,0.6712908475879836
38,DEBIT,DS StrictIV,WP/T85/SK/P3/W5%/XN/EH,5.304019244546928e+17,163.27657375818904,0.6373738465823238,2.8700345838625325,0.7713178294573644,1.5367880321933807,-0.7871735630537188,2.134403729765666,516,64.5,-1.0,8,137.4467370236911,4.22690034577636,14.567572720371956,2620.152434803646,277.29925581709847,109.2514302513696,338.5421728558262,1381.9269263452454,1.0,0.6711927560264703
27,DEBIT,DS EarlyExit,WP/T85/SK/P3/W5%/XN/EP,2.00262158880086e+18,192.95450064801366,0.6321555653086983,2.8184266831639455,0.7335701598579041,1.564396306253287,-0.781989846957842,2.166084010831367,563,70.375,-1.0,8,139.11814223388714,10.775413036155783,93.37938293896615,705.4546847051291,479.14498644349936,199.9245260959976,467.0336726696964,307.56189722524175,1.0,0.6678218318103712
33,DEBIT,DS PosCount,WP/T85/SH/P4/W3%/XN/EH,3.965010715141092e+29,5008.340415368521,0.5658550000000003,2.585577748421323,0.8025258323765786,1.460557016165147,-0.8524025864992937,1.775842717832473,871,108.875,-1.0,8,5904.103003269006,12.102896643200005,3196.280882624937,105428.86644909608,1345.9887883845538,157609.24768084023,49357.832307754055,1345.232512949324,1.0,0.6663141666947348
