strategy_id,category,ranking,threshold,exit,sizing,max_positions,concentration,total_return,annualized_return,max_drawdown,sharpe_ratio,win_rate,avg_win,avg_loss,profit_factor,total_trades,trades_per_year,worst_single_trade,longest_losing_streak,years_profitable,year_2018,year_2019,year_2020,year_2021,year_2022,year_2023,year_2024,year_2025,consistency_score,sharpe_norm,dd_norm,return_norm,weighted_score
88,Kelly Dive,WP,85,EM,SA,3,C2,199.8242995227816,0.940224715806282,0.1756932220151351,2.2741043396894876,0.801255230125523,0.06848315642664948,-0.07657021005056426,3.2252133162263474,478,59.75,-0.543278084920236,4,8,0.7882811786862736,0.5738486746425648,0.7268500189104699,2.239857560570853,0.8668256492516206,1.554906383887317,0.5979901495332176,0.6590493448601857,1.0,0.34021196616783744,0.7669610646893408,0.0005810519014887227,0.6385323622650508
17,Cash Machine,CW,90,ET,SH,3,C1,1487.4923228816745,1.4922598716524762,0.254416740794649,2.559858157546439,0.7223198594024605,0.08575003380648072,-0.05771254923411538,5.301713326250574,569,71.125,-0.3321979315263909,7,8,0.9658635948675374,0.268408407980657,1.691690591732523,1.998515952537384,0.41558647642834323,2.4789292545636346,2.6511933160213883,2.987587815407396,1.0,0.471986529978725,0.5984349595486134,0.004470671576241672,0.6383542251408402
68,Position Count,WP,85,EM,SK,4,C2,60.17607620640004,0.6723327786957596,0.16833291173676906,2.243783564231587,0.8233438485804416,0.06788123739267952,-0.09414940976897852,3.1494110943897144,634,79.25,-0.6533746951843786,6,8,0.5380941988486561,0.2875998160859956,0.7852708222456115,1.3502699364104198,0.6197449342736283,0.9364010637548441,0.38088672588746575,0.6685857687552219,1.0,0.32622962643800446,0.7827175303945181,0.00015922075626947146,0.6381247958018451
71,Position Count,WP,85,EM,SH,5,C2,144.84029707555413,0.8641664713142261,0.18748372537817404,2.3012988839902397,0.80970625798212,0.06697029698733513,-0.08588657560405469,3.4036058314349558,783,97.875,-0.543278084920236,8,8,0.6715975935853145,0.5997861505107083,0.9663541064333867,1.8103785644842705,0.4536810874932271,1.0685100566490844,0.5358958521824786,1.0890834545528363,1.0,0.3527526532534651,0.7417207344776446,0.0004149633958834295,0.6365945547182777
146,ATR Stop,CW,85,EA20,SA,3,C2,1570.1673226282123,1.5091568175866046,0.22949507219239249,2.442969924462281,0.6584269662921348,0.118811932078671,-0.04903187128866243,4.644075699720474,445,55.625,-0.24585093876619302,10,8,0.6951436990075099,0.3667293138390597,1.9303027060308948,1.945205572450953,0.4117693165316938,5.927261913884922,2.8712257056873223,0.945483135242176,1.0,0.41808385233540835,0.6517856202947282,0.004720405436049342,0.6355861479582051
111,Aggressive,MG,70,EM,SA,6,C2,2476.4673150346766,1.656140180899528,0.3198897084689009,2.733314691885444,0.8313840155945419,0.08613304240922848,-0.09627149914824339,6.7179304489710505,1026,128.25,-0.6533746951843786,11,8,1.1966024534907258,0.8006186213273496,2.773521260794044,2.04637366716995,0.5812838595751293,2.5114496275632203,2.3144240693623317,1.871607321345373,1.0,0.5519755195365579,0.4582747583125659,0.00745803828686536,0.6307675372896825
73,Position Count,WP,85,EM,SH,6,C2,138.4599371282589,0.8537714237294813,0.23557910021579176,2.409609539489657,0.808695652173913,0.06637444526543694,-0.08291767338275742,3.8621039264163093,920,115.0,-0.543278084920236,9,8,0.6376392822838164,0.40180889268220943,0.8495762947093757,1.6062094526968385,0.40110814726986965,1.2770086004979606,0.6680033943997408,1.262844625638075,1.0,0.40269980528644994,0.6387613352748704,0.00039569043644605104,0.6284865719420536
9,Cash Machine,WP,90,ET,SH,4,C1,104.81675504003212,0.7908916225876437,0.23507324202243376,2.3368835312838456,0.67875,0.06275427523003664,-0.048913163660990855,2.6494388403521816,800,100.0,-0.41523332614735065,9,8,0.3596360156842129,0.5241360295664665,0.514407431243886,1.4537845886863825,0.6827436425470286,1.1880926381816566,0.917526603468706,0.9107625602383593,1.0,0.3691624125723295,0.6398442430564562,0.00029406549849790223,0.6203035615791482
49,Growth,PR,80,EM,SH,6,CN,6297.581837550777,1.9847320363145808,0.28500901133468753,2.494801548157341,0.820675105485232,0.10063682573951392,-0.08254231897765149,7.319200740177524,948,118.5,-0.33431022197862426,8,8,0.999634512905633,0.5499235899607395,0.9822572427930214,2.0716270825623595,0.9295790508515922,6.080457894297241,5.916288747525594,2.3346200452735,1.0,0.44198585880814684,0.5329450490180166,0.019000362827544266,0.6199355289297717
155,ATR Stop,CW,90,EA25,SH,3,C1,460.9028153790349,1.1531229305443378,0.24567152245980678,2.3540634848915785,0.6868421052631579,0.11332764522777099,-0.062041800522932726,3.9395180122590245,380,47.5,-0.20224349643167044,6,8,0.9032031917899259,0.4729844891182369,0.6334573726142896,1.0658919052722147,0.46647731039246,3.559424012110556,2.103018856002244,1.1937509829945183,1.0,0.37708489952256014,0.6171561448744878,0.0013696838419486968,0.6179079064318299
159,ATR Stop,CW,90,EA25,SA,3,C1,460.9028153790349,1.1531229305443378,0.24567152245980678,2.3540634848915785,0.6868421052631579,0.11332764522777099,-0.062041800522932726,3.9395180122590245,380,47.5,-0.20224349643167044,6,8,0.9032031917899259,0.4729844891182369,0.6334573726142896,1.0658919052722147,0.46647731039246,3.559424012110556,2.103018856002244,1.1937509829945183,1.0,0.37708489952256014,0.6171561448744878,0.0013696838419486968,0.6179079064318299
7,Cash Machine,WP,90,EM,SH,3,C1,112.10336346126437,0.8058615035201455,0.19708097424768675,2.1688644486678514,0.8072562358276644,0.06830922739116808,-0.08459214462122452,3.0154708628613567,441,55.125,-0.3370728451734776,5,8,0.7770696700990964,0.5321159365657118,1.0951243084861084,0.8537447696471949,0.6051753875425241,1.0822805175123267,0.7112106279288224,0.7801667067257889,1.0,0.29168088847695695,0.7211755785049403,0.0003160759351658213,0.6172027492105021
106,Aggressive,MS,70,EM,SH,6,CN,3553.8909841490836,1.7787743787397527,0.30604332331213785,2.5561592081672915,0.8133333333333334,0.09475379941988275,-0.08194720008648276,15.088277543687724,975,121.875,-0.356562884101875,10,8,0.9676368250020884,0.5834944263521442,1.160736915309216,2.1102734823329303,0.4946341589759342,3.4615209954561577,3.7766634010584523,4.056603068441299,1.0,0.4702807699484609,0.4879161843682682,0.01071257922863718,0.6167603162450644
15,Cash Machine,CW,85,EM,SA,3,C2,2797.2195096429487,1.6968713060151033,0.2550649195284718,2.3611907491116244,0.8095238095238095,0.10320496022721068,-0.1006446467977614,4.644486375735563,462,57.75,-0.543278084920236,6,8,0.9037493557448528,0.4102555807562973,2.129788148446484,1.7290430932508816,0.8978865906148379,4.309330333488798,2.6466123003746223,2.0771775657943055,1.0,0.3803716172322485,0.5970473813618182,0.008426924695657385,0.6157664192847744
14,Cash Machine,CW,85,EM,SH,3,C2,2021.2369886776191,1.5895780560673427,0.25531590780039365,2.364911492564764,0.7934065934065934,0.10193554103288395,-0.09198374084932481,4.604362958995846,455,56.875,-0.34429185727355904,6,8,0.9300008450981192,0.31153968286383193,2.211678649198793,1.8280739076492196,0.9267513912147658,2.7588400782910076,2.640729792434848,2.077177565794307,1.0,0.38208742753801006,0.596510082260371,0.006082937871368668,0.615736314017282
136,ATR Stop,WP,90,EA30,SA,3,C1,82.22519306499174,0.7379282847580935,0.26402223685613396,2.388421862643372,0.7194805194805195,0.07942304373226701,-0.05615248491509775,3.4196168753538663,385,48.125,-0.23856317689530682,8,8,0.8705176486503161,0.1533207789398845,0.46097717184719667,1.1890077147096552,1.115582338636191,1.2542799525303638,0.4857561616217596,0.6606227577723025,1.0,0.39292916811518064,0.5778721485324991,0.00022582385364265355,0.6138405953133413
132,ATR Stop,WP,90,EA30,SH,3,C1,82.22519306499174,0.7379282847580935,0.26402223685613396,2.388421862643372,0.7194805194805195,0.07942304373226701,-0.05615248491509775,3.4196168753538663,385,48.125,-0.23856317689530682,8,8,0.8705176486503161,0.1533207789398845,0.46097717184719667,1.1890077147096552,1.115582338636191,1.2542799525303638,0.4857561616217596,0.6606227577723025,1.0,0.39292916811518064,0.5778721485324991,0.00022582385364265355,0.6138405953133413
101,Aggressive,PR,70,EM,SH,6,CN,5581.502032465478,1.9400425189503747,0.28890423694742456,2.4381106589375987,0.8045977011494253,0.10369059297675617,-0.08219421368727811,7.137462986543749,957,119.625,-0.33522901090748924,7,8,0.7457062681144249,0.8091026778214714,1.0798868459259379,2.002803428473897,0.9282610771456932,4.820399602966689,6.018647340752776,2.334553921945299,1.0,0.41584301580080474,0.5246064075124517,0.016837322317081318,0.6114076338002538
158,ATR Stop,CW,90,EA20,SA,3,C1,284.35395964524673,1.0273231887450973,0.24922541959592104,2.3005181176934113,0.6244131455399061,0.10920490712323527,-0.05252634904578908,4.08190766818183,426,53.25,-0.1798413577929392,7,8,0.5318415731868631,0.48907527803920003,0.625430560254346,1.4600582637887758,0.12606690251648378,4.045373509353878,1.464451066010219,1.208737098734204,1.0,0.3523926050869195,0.6095481968088332,0.0008363880775435363,0.6101332488451281
154,ATR Stop,CW,90,EA20,SH,3,C1,284.35395964524673,1.0273231887450973,0.24922541959592104,2.3005181176934113,0.6244131455399061,0.10920490712323527,-0.05252634904578908,4.08190766818183,426,53.25,-0.1798413577929392,7,8,0.5318415731868631,0.48907527803920003,0.625430560254346,1.4600582637887758,0.12606690251648378,4.045373509353878,1.464451066010219,1.208737098734204,1.0,0.3523926050869195,0.6095481968088332,0.0008363880775435363,0.6101332488451281
3,Cash Machine,WP,85,EM,SH,3,C2,182.4539531363546,0.9184075913850214,0.23027556336855853,2.2170136899305715,0.7978947368421052,0.06751923995608722,-0.0745713607380253,3.2381618285169136,475,59.375,-0.35093700658433524,4,8,0.8011782492086055,0.46864582384250464,0.6967378540654741,2.2362123964212333,0.8995706345744368,1.4922840943599196,0.5970224536628654,0.6697440959137855,1.0,0.31388477472003196,0.6501147963776169,0.000528581823925036,0.6085734402291202
87,Kelly Dive,WP,85,EM,SH,3,C2,182.4539531363546,0.9184075913850214,0.23027556336855853,2.2170136899305715,0.7978947368421052,0.06751923995608722,-0.0745713607380253,3.2381618285169136,475,59.375,-0.35093700658433524,4,8,0.8011782492086055,0.46864582384250464,0.6967378540654741,2.2362123964212333,0.8995706345744368,1.4922840943599196,0.5970224536628654,0.6697440959137855,1.0,0.31388477472003196,0.6501147963776169,0.000528581823925036,0.6085734402291202
1,Cash Machine,WP,85,EM,SF,3,C2,172.8409154617927,0.905544082203307,0.22811496902500983,2.204003628683273,0.79957805907173,0.0679547959125747,-0.07587132906241846,3.158791265640667,474,59.25,-0.35093700658433524,4,8,0.7981587999282129,0.4748152281277722,0.6921247392272694,2.2059871003149523,0.8631767726306323,1.4420655684590162,0.5761999416928851,0.6816898412196566,1.0,0.3078852218221109,0.6547400539264716,0.0004995440130958267,0.6079942478427864
145,ATR Stop,CW,85,EA15,SA,3,C2,2245.396603839214,1.623830670003195,0.30042974785325965,2.458949307004533,0.5942857142857143,0.12595166267891073,-0.04552641225810609,4.494797827537403,525,65.625,-0.21633414043583538,10,8,0.9056771099953989,0.36163088958138356,0.8630360048984047,1.1594894100777,1.0233197935439238,4.54765235096515,4.583553523712852,2.16943586080631,1.0,0.4254526993389736,0.49993335563633534,0.006760050010212687,0.6073638534635425
45,Growth,MG,85,EM,SH,4,C2,2115.4962685892574,1.6043670278226352,0.35886524985763374,2.6468812121389074,0.8207547169811321,0.08881831089537254,-0.08689298716387094,8.228078771232191,636,79.5,-0.2876657608695652,8,8,0.8661327990625582,0.007906061461435243,3.0222772478774047,2.260692115002953,0.8688152450150748,2.4906761759607994,2.2851820506309783,2.723452971679761,1.0,0.5121169651428638,0.3748384957086177,0.006367664014304166,0.603952090029585
141,ATR Stop,CW,85,EA15,SH,3,C2,1927.7424344562892,1.5743007276150482,0.3004297478532598,2.3937708693309845,0.5927342256214149,0.12470692662444369,-0.04616470911461294,4.492472424842215,523,65.375,-0.287316729025893,10,8,0.9892806315317226,0.11532469791663313,0.875213041132938,1.1558348437368955,1.0198398202425478,4.541887761302712,4.583553523712852,2.169435860806311,1.0,0.3953958474000555,0.499933355636335,0.005800521712091112,0.5997057112340946
94,Kelly Dive,CW,85,EM,SA,4,C2,2633.304265682421,1.67659857179226,0.3312069586580948,2.473664262822416,0.8211382113821138,0.09798266721363706,-0.1011149115790969,7.1634129119835315,615,76.875,-0.543278084920236,9,8,0.8383027512149406,0.3856003152879781,0.6528245949929641,1.8948382268187185,0.9888816464113281,4.250891486773247,4.9737737247255165,2.121842597608785,1.0,0.43223845953962553,0.4340475372119724,0.007931790898486824,0.5960588909620739
102,Aggressive,PR,70,ET,SH,8,CN,5501.4028032158385,1.9347360537046585,0.3250377915975914,2.4190839183507435,0.7141210374639769,0.0923280746263613,-0.05916184863484617,3.4632096125291083,1735,216.875,-0.3295818320223294,15,8,0.9276089063102229,0.7857530978631864,2.6087027497056012,1.738215239031606,1.0277697191674693,5.760303415313958,4.3340883265737755,1.17061231276866,1.0,0.40706888826550486,0.44725408225451513,0.016595369008953614,0.5937073438686223
147,ATR Stop,CW,85,EA25,SA,3,C2,243.83319665857385,0.9888809494158806,0.2657112655092341,2.2162323984495558,0.6592039800995025,0.10970501457249152,-0.06193164620468521,3.6460676781869577,402,50.25,-0.2060440568278819,8,8,0.6902019819122343,0.5942388799591343,0.6307014698175619,1.5375740230133599,0.4737557695925694,1.834534600984671,1.2471422540301553,1.2441697155441984,1.0,0.3135244843662857,0.5742563876418398,0.0007139882399380052,0.5933394968559301
143,ATR Stop,CW,85,EA25,SH,3,C2,229.12413915116042,0.973536996019861,0.271424764269337,2.191250480037099,0.6575,0.10804579339244787,-0.062094763677271174,3.6398859731669506,400,50.0,-0.2060440568278819,8,8,0.7190291345294635,0.4538880231517357,0.6408901402225475,1.5813542237951204,0.47375579291970893,1.7972637380426901,1.2471422540301553,1.2441697155441993,1.0,0.3020041434425868,0.5620253071757431,0.0006695570368328226,0.5880065308513203
38,Growth,MS,85,EM,SA,4,C2,588.1323532803759,1.219609675009778,0.3096285581868826,2.2952841125483943,0.7894736842105263,0.08863560263118687,-0.09412784843822794,8.895604269652058,608,76.0,-0.543278084920236,7,8,0.7241703237370922,0.2120921147085819,0.680907202921138,1.6245222004631747,0.40984262606145005,1.8545435602544305,3.10771581306565,2.721435825337931,1.0,0.34997895843771243,0.48024115054327277,0.0017540022414534835,0.5838060700543007
46,Growth,MG,85,EM,SA,4,C2,1987.2768809787767,1.5841017361182224,0.40869499074078125,2.65048345520039,0.8302180685358256,0.0884459102943915,-0.09899322703988803,8.842201690693209,642,80.25,-0.543278084920236,8,8,0.8536830273573317,0.1421187052553725,3.0063857062898443,1.9735997554379452,0.7083695310392248,2.48360742410754,2.208923879000688,2.8649468051390317,1.0,0.5137781293286222,0.2681662803224094,0.00598035560585773,0.5829748417375161
124,ATR Stop,WP,85,EA30,SA,3,C2,46.74165374149355,0.6212955187945826,0.23019522734873038,1.982792740497363,0.6682692307692307,0.08007347026501577,-0.05602180630252622,2.681228252874649,416,52.0,-0.23856317689530682,9,8,0.5981451046869266,0.6650004963594047,0.06213325023791105,1.4134395752397033,0.32850870362807605,1.2859276977940497,0.4234579712099784,0.7107163391415687,1.0,0.20587444723463094,0.6502867744184113,0.00011863980450976538,0.5815437626630164
37,Growth,MS,85,EM,SH,4,C2,602.9474023958877,1.2265112287632034,0.3213428467272505,2.310595778982397,0.787828947368421,0.08852284320932469,-0.09373867427725928,9.019337822456112,608,76.0,-0.543278084920236,7,8,0.732293520328454,0.17430646503985647,0.6926454619501801,1.5994277089294742,0.37418887675653734,2.0884425677176655,3.1081173258650283,2.7214593603694506,1.0,0.35703989004902187,0.4551639759859206,0.00179875361018889,0.5805625807509679
93,Kelly Dive,CW,85,EM,SH,4,C2,2000.4269591827915,1.5862319235033855,0.33120695865809463,2.3301254478472577,0.8043117744610282,0.10035405357502172,-0.10127329822920707,5.738554032854836,603,75.375,-0.543278084920236,10,8,0.8522397866472566,0.259571001548369,0.6608195695761583,1.8979331704159486,0.8164032687567209,4.42697535421186,5.282877275564361,1.6749394054348263,1.0,0.36604594153536246,0.43404753721197276,0.006020077647547834,0.5792240044733673
79,Position Count,CW,85,EM,SH,4,C2,2000.4269591827915,1.5862319235033855,0.33120695865809463,2.3301254478472577,0.8043117744610282,0.10035405357502172,-0.10127329822920707,5.738554032854836,603,75.375,-0.543278084920236,10,8,0.8522397866472566,0.259571001548369,0.6608195695761583,1.8979331704159486,0.8164032687567209,4.42697535421186,5.282877275564361,1.6749394054348263,1.0,0.36604594153536246,0.43404753721197276,0.006020077647547834,0.5792240044733673
148,ATR Stop,CW,85,EA30,SA,3,C2,241.6728736716024,0.9866787849345446,0.2557475279920322,2.0556150267295275,0.6801075268817204,0.1170346487111457,-0.07142897668480441,3.160038161439548,372,46.5,-0.24585093876619302,7,8,0.6767599001245346,0.28979318554057176,0.5148447540795298,1.0881860005535016,0.4994536516985777,2.1148706805984143,3.0640102836334995,0.7498442410735091,1.0,0.2394562382879315,0.5955860982855101,0.0007074626179286721,0.5790873986217743
144,ATR Stop,CW,85,EA30,SH,3,C2,463.65021155753925,1.1547196260353512,0.25574752799203176,2.043505570291642,0.6909090909090909,0.11770812690667268,-0.07210946277933325,3.2434360739126182,385,48.125,-0.2571852698993596,8,8,0.6876624328585894,0.38528806661224646,0.5248883077081625,1.1434991822198408,0.5373914096284749,4.147201664982058,3.099846055263609,0.7498442410735084,1.0,0.2338719967472354,0.595586098285511,0.001377982818110562,0.5777919162666276
120,ATR Stop,WP,85,EA30,SH,3,C2,41.277739055441536,0.5968494359890089,0.23421264141239798,1.944736831695571,0.6674757281553398,0.07809347309807846,-0.0561333868504782,2.666353167311334,412,51.5,-0.23856317689530682,9,8,0.6183848867493729,0.42869092791814434,0.06135826783081155,1.4922106184848398,0.32813870319016236,1.265894472935594,0.42411753738216285,0.7107163391415687,1.0,0.1883250726702167,0.6416865599541202,0.00010213512342853291,0.5754339004268925
31,Growth,PR,85,ET,SA,4,C2,843.1833502758103,1.321691961988734,0.3168006931931099,2.2271027368462253,0.6935096153846154,0.08179141809995222,-0.056218283074902786,4.8559113424879365,832,104.0,-0.2588734759218927,10,8,0.781713372616623,0.6952210230339892,0.1694765847340325,1.7200647497833157,0.332862706633549,4.5614421936488405,2.272863066833983,2.5596124519892287,1.0,0.31853731013162667,0.4648875180217361,0.0025244270388255752,0.5729904951930778
4,Cash Machine,WP,85,EM,SC,3,C2,161.28283215718068,0.8892266894257428,0.30383288542118264,2.133430677116039,0.7910447761194029,0.0683004780216917,-0.0752659679416195,3.2363465012043062,469,58.625,-0.543278084920236,5,8,0.8092156587181685,0.22759700844164943,0.7482092316760003,2.219009256398708,0.8970068219774228,1.5057258091479304,0.613545742741777,0.6697440959137857,1.0,0.2753407050791199,0.49264814368860166,0.00046463086202853303,0.5674344996368046
30,Growth,PR,85,ET,SH,4,C2,737.1139283887367,1.2830500116076502,0.31617202850657244,2.1691804475202447,0.6905339805825242,0.08207554269700669,-0.05658370850107212,4.84433740464782,824,103.0,-0.2588734759218927,10,8,0.817585853526339,0.48310160436293725,0.17039930495376554,1.7100516609018235,0.324904367511621,4.486012992187951,2.2784644335316324,2.559668663142058,1.0,0.29182661045278624,0.46623332182604016,0.002204026358854164,0.5665339209322328
160,ATR Stop,CW,90,EA30,SA,3,C1,249.3075109075728,0.9943860840704373,0.33380818941113116,2.1815784554467044,0.6961325966850829,0.1134506500351592,-0.0748086112011688,3.538627493276577,362,45.25,-0.3321979315263909,8,8,0.8561026239427951,0.011871361509294909,0.8126030867268121,1.2142567812459473,0.6005199532181407,2.774936303391659,1.9881310017619223,0.7607967154687427,1.0,0.29754391669522107,0.42847899436508463,0.0007305243346630599,0.5601913566970217
156,ATR Stop,CW,90,EA30,SH,3,C1,249.3075109075728,0.9943860840704373,0.33380818941113116,2.1815784554467044,0.6961325966850829,0.1134506500351592,-0.0748086112011688,3.538627493276577,362,45.25,-0.3321979315263909,8,8,0.8561026239427951,0.011871361509294909,0.8126030867268121,1.2142567812459473,0.6005199532181407,2.774936303391659,1.9881310017619223,0.7607967154687427,1.0,0.29754391669522107,0.42847899436508463,0.0007305243346630599,0.5601913566970217
47,Growth,MG,85,ET,SH,4,C2,655.178507420552,1.2497162752186264,0.32176095043587816,2.1343611502657955,0.7090012330456227,0.08655744499055616,-0.07500964993306408,2.3039053768744684,811,101.375,-0.38471357539170625,10,8,0.7174610579041305,0.4361666254197756,1.6673702658493696,2.444000357042253,0.7551774454600606,2.958511080540644,0.5425154668346934,1.50558216033073,1.0,0.27576979013690306,0.45426892720440903,0.0019565265221915345,0.5600897119534364
40,Growth,MS,80,ET,SH,5,CN,1649.190722514063,1.5245952900235835,0.3189346401581266,2.082761993813558,0.6924546322827125,0.08913346906424775,-0.057544512932778,4.313474898743832,1047,130.875,-0.2835702434528006,14,8,0.9405690990235753,0.613934080220935,0.08621531408103267,1.6432937832803378,0.8277995024127323,6.146597043377074,4.0612345426607455,1.7990228582823686,1.0,0.25197498527481327,0.4603193054193704,0.004959109019104931,0.5558014737554431
64,Baseline,WP,85,EH,SF,5,CN,46.196558800701865,0.6189699649153964,0.3424991601928083,1.8707698429988961,0.7265238879736409,0.0817027426589256,-0.07361664138313506,3.3536423875505323,607,75.875,-0.36788921282798825,10,8,0.5337856080318326,0.05765621156502232,0.08413887665898967,2.034355298999951,0.19318505732036928,1.6578000125788113,0.5301226884927754,0.8183172897669699,1.0,0.1542154053173608,0.4098739386150988,0.00011699325278381583,0.5205461880402776
63,Baseline,WP,85,EH,SF,4,CN,40.12713152498226,0.5913512606295914,0.3235415438677351,1.7897626522423467,0.7193347193347194,0.08095386216320831,-0.07131571776631697,3.4705017451389595,481,60.125,-0.35093700658433524,8,8,0.5075597654116693,0.02591960512584146,0.10066344624898815,1.9954460820341176,0.19694700762302686,1.3995637758758415,0.6118083461345896,0.753697969285658,1.0,0.11685916872340771,0.45045715048809565,9.865951822035272e-05,0.5193210212062042
105,Aggressive,MG,70,EM,SH,6,CN,2822.53608981701,1.69990925685105,0.48765978258391474,2.347810845006649,0.8225024248302619,0.09071888456398239,-0.10132933265447482,7.696708078396578,1031,128.875,-0.543278084920236,12,8,1.5933379786300241,0.24407872658662866,1.214690923643556,1.9336102257476453,1.1399609581893788,2.1098978721796273,3.9106464936566514,2.915767947481188,1.0,0.37420151234795523,0.09912367375596365,0.008503397720191786,0.5146506224962104
53,Baseline,WP,85,EH,SF,3,CN,30.698653760713594,0.5403879133366001,0.2937568132721279,1.698468453840887,0.7597765363128491,0.07402206753879234,-0.0835823911813483,3.027756850925916,358,44.75,-0.5019949275141776,8,7,0.5472991278939505,0.22877366232166763,-0.04339119923689361,1.7700497500021046,0.17165078136828082,1.3526845800352536,0.4146948935783683,0.6236024806747356,0.875,0.07475910768821512,0.514218332886484,7.017920190465529e-05,0.4715439703796363
51,Baseline,WP,70,EH,SF,3,CN,23.912275312737393,0.49469187706819273,0.293756813272128,1.5519034287104334,0.7214484679665738,0.07462906471327908,-0.07223184952204306,2.9425402072128404,359,44.875,-0.35093700658433524,8,7,0.4420863423895449,0.26086257083069664,-0.09984340517463697,1.837658123373679,0.028272751886183833,1.3526845800352536,0.41469489357836875,0.6236024806747364,0.875,0.007171061441478209,0.5142183328864838,4.967979471838976e-05,0.4546438839068741
57,Baseline,PR,85,EH,SF,3,CN,176.66551217893522,0.9107347036225606,0.4474705244192794,1.6661908791183067,0.7565982404692082,0.10658211877702846,-0.08789626817744775,4.385165050701322,341,42.625,-0.5019949275141776,5,8,0.5135338950691148,0.2375281093058228,0.009112524647973075,1.355866873990641,0.30542639372324243,2.823000636188137,3.079973063453182,0.9141677510295292,1.0,0.05987439551939789,0.18515818100341763,0.0005110968561960137,0.4520768996089624
65,Baseline,WP,85,EH,SF,6,CN,37.3689385972056,0.577602090841487,0.3631722602170996,1.756401924909482,0.71939477303989,0.08163958855608491,-0.0761706841990928,3.2049924160165517,727,90.875,-0.3768332135892436,12,7,0.5150997744173962,-0.03224587683568214,0.18531721460810102,1.9180818832668702,0.17417837679114467,1.5333651232838772,0.30202069785313745,0.9899631506837154,0.875,0.10147496379599401,0.3656183326374718,9.032792864599981e-05,0.4485059566657898
54,Baseline,WP,90,EH,SF,3,CN,31.357522751814976,0.5443541808817849,0.3865649857844393,1.6366311146944912,0.7391304347826086,0.08031788044696027,-0.08166165659085287,3.1241896712364183,345,43.125,-0.3587176434363133,8,7,0.5447374971114378,0.1884347260644441,-0.12097116032899002,1.7698156457491279,0.10297150622281959,1.6400414664668839,0.5359973872324619,0.623602480674736,0.875,0.046242993872646056,0.31554073207275235,7.21694274475616e-05,0.42467972029682916
55,Baseline,PR,70,EH,SF,3,CN,222.61237784546535,0.9664684363850047,0.4474705244192793,1.7557056589304985,0.7398843930635838,0.10947147235375014,-0.07839303498043156,4.354600678769108,346,43.25,-0.3015841556244714,5,7,0.8455311478053724,0.5794302244209795,-0.00942813246881935,1.1303547430353031,0.14868961019450033,2.8234956814397147,3.0799730636595486,0.9141677510295299,0.875,0.10115388271170611,0.18515818100341785,0.0006498871573045125,0.41241758995220584
58,Baseline,PR,90,EH,SF,3,CN,169.75553000580447,0.9012833595680176,0.4474705244192793,1.6966109542089898,0.7261538461538461,0.11333223903877915,-0.07641326567248381,4.230205244925672,325,40.625,-0.26733101689276606,7,7,0.7205058180559625,0.19528805834652707,-0.01951759731645697,1.1712241518910749,0.30545964194423103,3.3899838523016665,2.404074013167844,0.9692241481260138,0.875,0.07390252699365842,0.18515818100341785,0.0004902240829926439,0.4055808015615471
56,Baseline,PR,80,EH,SF,3,CN,163.11927661621135,0.8918859382762874,0.4474705244192793,1.670768781130296,0.7411764705882353,0.10530997805820244,-0.07626501928822202,4.36316186383285,340,42.5,-0.3015841556244714,5,7,0.5230265587099265,0.496925210265206,-0.009912134295875452,1.1303547430353023,0.14868961019450055,2.8234956814397143,3.0799730636595495,0.9141677510295294,0.875,0.061985482066982955,0.18515818100341785,0.00047017815400896446,0.4025985334405307
52,Baseline,WP,80,EH,SF,3,CN,23.76136943941078,0.49355710607853265,0.33455720591928273,1.536352945174552,0.7346368715083799,0.07357877302742527,-0.07618444723463177,2.96645693182877,358,44.75,-0.5019949275141776,9,6,0.6546748135219742,-0.04435152278692811,-0.04338952495853199,1.8376581233736795,0.10629567496653913,1.3526845800352545,0.41469489357836853,0.6236024806747364,0.75,0.0,0.42687554933668803,4.922395793182745e-05,0.38538249346102743
59,Baseline,MS,70,EH,SF,3,CN,159.72648505547613,0.886952339374592,0.5339633768306685,1.7542768240507418,0.7411764705882353,0.10905141489140481,-0.08920731104007142,5.266981478872684,340,42.5,-0.2853490438369717,10,7,0.43762847370563795,0.36804401988957425,-0.22821703238323154,1.6591151884311857,0.3703123354590747,2.7791048534002867,2.312079984477052,1.32944409326814,0.875,0.10049497955356189,0.0,0.0004599296516251374,0.37519273433613426
60,Baseline,MS,80,EH,SF,3,CN,146.37885536527446,0.8666134781976305,0.5339633768306684,1.747509235141046,0.744807121661721,0.10578803914173772,-0.084938665022736,5.28693654724506,337,42.125,-0.26733101689276606,10,7,0.5203167510802797,0.26026095894163603,-0.2786385332399377,1.5580862994038376,0.37031233545644526,2.779104853400287,2.312079984477052,1.3294440932681413,0.875,0.09737412509459188,2.220446049250313e-16,0.0004196108721629445,0.3744064729044725
62,Baseline,MS,90,EH,SF,3,CN,118.69156116981273,0.8186869120084139,0.5339633768306682,1.6594501258083605,0.703125,0.1168793647794549,-0.08017245899065437,5.233003188485814,320,40.0,-0.26733101689276606,10,7,0.6630085023944976,0.12057179647898186,-0.2853952105711004,1.283268338677607,0.18282353026322773,3.4501306041983044,2.1409357453500113,1.329444093268139,0.875,0.056765916221250365,6.661338147750939e-16,0.0003359767038138518,0.36424187556088483
